"tempC1","tempC2","tempC3"
0.805856040417552,-0.473974514524257,-0.473974514524257
0.805856040417552,-1.38813919662555,-0.10830864168374
0.988688976837811,-1.20530626020529,-0.10830864168374
0.805856040417552,-1.20530626020529,-1.38813919662555
0.988688976837811,-1.38813919662555,-0.291141578103998
0.805856040417552,-1.57097213304581,-0.656807450944515
0.988688976837811,-1.38813919662555,-1.38813919662555
0.988688976837811,-1.02247332378503,-1.38813919662555
0.440190167577035,0.805856040417552,-0.656807450944515
0.805856040417552,-0.473974514524257,-0.10830864168374
0.988688976837811,0.0745242947365187,0.623023103997294
1.17152191325807,-1.38813919662555,-1.38813919662555
0.988688976837811,-1.38813919662555,-1.20530626020529
0.988688976837811,-1.57097213304581,-0.473974514524257
1.17152191325807,0.0745242947365187,-0.473974514524257
0.988688976837811,0.0745242947365187,-0.656807450944515
0.805856040417552,0.257357231156777,0.623023103997294
0.623023103997294,0.805856040417552,-1.02247332378503
1.17152191325807,0.0745242947365187,-0.473974514524257
0.805856040417552,-0.656807450944515,-0.10830864168374
0.988688976837811,0.0745242947365187,-0.656807450944515
0.988688976837811,-1.38813919662555,-0.473974514524257
1.17152191325807,0.0745242947365187,-0.473974514524257
-1.38813919662555,-0.473974514524257,-1.93663800588632
0.805856040417552,-1.38813919662555,0.623023103997294
-0.839640387364773,-0.473974514524257,-1.93663800588632
0.440190167577035,0.805856040417552,0
0.623023103997294,-1.57097213304581,-0.839640387364773
-0.473974514524257,-0.291141578103998,-2.11947094230658
0.988688976837811,0.0745242947365187,-0.473974514524257
1.17152191325807,0.0745242947365187,-0.656807450944515
0.988688976837811,0.0745242947365187,-0.656807450944515
-1.20530626020529,0.805856040417552,0.0745242947365187
-1.02247332378503,0.257357231156777,-0.10830864168374
-0.839640387364773,-1.57097213304581,0.440190167577035
-0.656807450944515,-0.473974514524257,-1.93663800588632
0.623023103997294,0.805856040417552,0.623023103997294
0.257357231156777,-0.656807450944515,-2.30230387872684
-1.02247332378503,-1.75380506946607,0.440190167577035
-0.839640387364773,-1.75380506946607,0.257357231156777
-1.57097213304581,0.0745242947365187,-0.10830864168374
-0.839640387364773,-0.473974514524257,-1.93663800588632
-0.839640387364773,0.805856040417552,-0.10830864168374
0.805856040417552,0.805856040417552,0.623023103997294
-0.473974514524257,0.623023103997294,-2.66796975156736
0.0745242947365187,-0.656807450944515,-1.93663800588632
0.805856040417552,-1.38813919662555,-0.656807450944515
-0.839640387364773,-1.75380506946607,-0.10830864168374
-0.656807450944515,0.623023103997294,-1.93663800588632
-0.656807450944515,-1.75380506946607,-0.10830864168374
0.805856040417552,0.805856040417552,0.623023103997294
0.988688976837811,-1.38813919662555,-1.57097213304581
-0.839640387364773,0.805856040417552,-0.10830864168374
-0.291141578103998,-0.656807450944515,-2.11947094230658
-0.839640387364773,-1.75380506946607,0.0745242947365187
-0.839640387364773,0.805856040417552,-1.93663800588632
-0.473974514524257,0.805856040417552,-2.66796975156736
-0.473974514524257,0.805856040417552,-2.66796975156736
-0.473974514524257,0.805856040417552,-2.66796975156736
-0.473974514524257,0.805856040417552,-2.66796975156736
0.440190167577035,0.988688976837811,-0.656807450944515
0.257357231156777,0.805856040417552,-0.656807450944515
1.17152191325807,-0.291141578103998,0.440190167577035
0.988688976837811,-0.839640387364773,0.257357231156777
1.17152191325807,-0.656807450944515,0.257357231156777
1.17152191325807,-0.10830864168374,0.440190167577035
1.17152191325807,-0.839640387364773,0.440190167577035
0.988688976837811,-1.02247332378503,1.17152191325807
0.805856040417552,-1.02247332378503,0.988688976837811
1.17152191325807,0.0745242947365187,0.440190167577035
1.17152191325807,-0.291141578103998,0.440190167577035
1.17152191325807,-0.291141578103998,0.440190167577035
1.17152191325807,-1.57097213304581,0.988688976837811
1.17152191325807,-0.10830864168374,0.257357231156777
0.988688976837811,-1.38813919662555,1.17152191325807
0.988688976837811,-1.02247332378503,0.988688976837811
0.988688976837811,-1.02247332378503,1.17152191325807
1.17152191325807,-0.839640387364773,1.17152191325807
1.17152191325807,-1.57097213304581,1.17152191325807
1.17152191325807,-1.57097213304581,0.805856040417552
0.988688976837811,-0.839640387364773,1.17152191325807
1.17152191325807,-0.10830864168374,0.257357231156777
0.988688976837811,-0.839640387364773,1.17152191325807
0.805856040417552,-1.38813919662555,1.17152191325807
0.988688976837811,-1.02247332378503,0.988688976837811
0.988688976837811,-1.20530626020529,-0.656807450944515
1.17152191325807,-1.57097213304581,1.17152191325807
1.17152191325807,-1.20530626020529,-0.473974514524257
0,0,0
0.805856040417552,-1.57097213304581,-0.473974514524257
0.988688976837811,-1.02247332378503,-0.473974514524257
0.988688976837811,-0.839640387364773,0.988688976837811
0.988688976837811,-0.839640387364773,0.988688976837811
0.988688976837811,-1.02247332378503,0.988688976837811
1.17152191325807,0.440190167577035,0.988688976837811
0.805856040417552,0.257357231156777,0.988688976837811
0.805856040417552,0.257357231156777,1.17152191325807
0.988688976837811,-1.38813919662555,-0.473974514524257
1.17152191325807,-1.57097213304581,0.805856040417552
0.988688976837811,-1.02247332378503,-0.473974514524257
0.805856040417552,0.0745242947365187,1.17152191325807
0.988688976837811,0.440190167577035,1.17152191325807
0.988688976837811,0.440190167577035,0.988688976837811
0.988688976837811,-1.38813919662555,-0.473974514524257
1.17152191325807,0.623023103997294,0.988688976837811
0.988688976837811,-1.75380506946607,0.805856040417552
0.805856040417552,-0.473974514524257,0.257357231156777
0.988688976837811,-0.839640387364773,-0.473974514524257
0.805856040417552,-1.02247332378503,0.988688976837811
0.988688976837811,0.440190167577035,1.17152191325807
