"V1"
-0.821868528411808
-0.821246197086648
-0.817708793777536
-0.809786937078886
-0.790740121012305
-0.736955547382283
-0.646441067425765
-0.491294873995803
-0.279131486788732
-0.00476847214613805
0.329540300497044
0.763007045827436
1.30403270478834
1.99011578184074
2.78725887550563
1.89372950996995
1.2216545199784
0.70853471546392
0.284259536092967
-0.0604996822512353
-0.335714968952041
-0.54259378506349
-0.682452438894538
-0.764782433875321
-0.803556641760077
-0.815174932923395
-0.820582893442157
-0.821853385672975
-0.82190248702804
-0.821902065031075
-0.821560170022085
-0.819048736427611
-0.812259791339937
-0.800224922021122
-0.764221993441938
-0.692802883257937
-0.581673304425819
-0.413652580152484
-0.192999732266234
0.0872057726761255
0.426536935351014
0.875060806249733
0.819137813905906
1.42560496115815
2.1652411029206
2.66131291943407
1.80446937670967
1.114444613678
0.613252072058001
0.22020443571007
-0.09055538544973
-0.333916460136369
-0.520335027641202
-0.656544242580907
-0.738725278659684
-0.789618314582207
-0.809381004958082
-0.817518861243518
-0.821283150083767
-0.821899021963266
-0.82190248702804
-0.821893119770892
-0.82134146548538
-0.8175148886107
-0.808219931490376
-0.78721942006668
-0.723929323586067
-0.616027324614799
-0.430748317280215
-0.179849881061813
0.138646575356075
0.51562301823167
0.995150974088291
1.58412023361647
2.20976624681094
2.28264257623386
1.62194571634137
0.993072288110277
0.51546679989218
0.141730503758886
-0.164878332398409
-0.404717191343716
-0.582989755148092
-0.702358693716458
